FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
435450|Greens Fork|Populated Place|29754|P1|1920|181920177|18|IN|1|177|Wayne|39.8925466|-85.0416304|02/14/1979|03/20/2008
435452|Greensboro|Populated Place|29682|P1|1900|181900065|18|IN|1|065|Henry|39.8750457|-85.4660841|02/14/1979|03/20/2008
435455|Greentown|Populated Place|29772|P1|1930|181930067|18|IN|1|067|Howard|40.478094|-85.9666534|02/14/1979|03/20/2008
435456|Greenville|Populated Place|29870|U6|||18|IN|1|153|Sullivan|39.1408754|-87.3019609|02/14/1979|
435457|Greenville|Populated Place|29880|U6|||18|IN|1|179|Wells|40.6544905|-85.22636|02/14/1979|
435458|Greenville|Populated Place|29844|P1|1939|181939043|18|IN|1|043|Floyd|38.3725644|-85.9863593|02/14/1979|06/06/2014
435462|Greenwood|Populated Place|29925|U6|||18|IN|1|179|Wells|40.8444917|-85.1769148|02/14/1979|
435463|Greenwood|Populated Place|29916|U6|||18|IN|1|087|LaGrange|41.5500501|-85.2327519|02/14/1979|
435464|Greenwood|Populated Place|29898|P1|1950|181950081|18|IN|1|081|Johnson|39.6136578|-86.1066526|02/14/1979|03/20/2008
435475|Geetingsville|Populated Place|27180|U6|||18|IN|1|023|Clinton|40.4164251|-86.4686094|02/14/1979|06/05/2014
435493|Gridley|Populated Place|30015|U6|||18|IN|1|095|Madison|40.0886535|-85.6527538|02/14/1979|
435495|Griffin|Populated Place|30024|P1|1960|181960129|18|IN|1|129|Posey|38.2042126|-87.9147526|02/14/1979|03/20/2008
435501|Griffith|Populated Place|30042|P1|1970|181970089|18|IN|1|089|Lake|41.5283693|-87.4236497|02/14/1979|03/20/2008
435519|Groomsville|Populated Place|30078|U6|||18|IN|1|159|Tipton|40.3458706|-86.2027716|02/14/1979|06/06/2014
435532|Groveland|Populated Place|30114|U6|||18|IN|1|133|Putnam|39.7606019|-86.7200057|02/14/1979|
435542|Gudgel|Populated Place|30160|U6|||18|IN|1|051|Gibson|38.3047697|-87.364458|02/14/1979|
435543|Guernsey|Populated Place|30170|U6|||18|IN|1|181|White|40.8003171|-86.8127912|02/14/1979|
435550|Guilford|Populated Place|30186|U6|1973|181973029|18|IN|1|029|Dearborn|39.1681112|-84.9118976|02/14/1979|
435552|Guion|Populated Place|30222|U6|||18|IN|1|121|Parke|39.8428203|-87.1114004|02/14/1979|06/06/2014
435564|Guy|Populated Place|30276|U6|||18|IN|1|067|Howard|40.4353161|-85.9755421|02/14/1979|
435569|Gwynneville|Populated Place|30294|U6|1975|181975145|18|IN|1|145|Shelby|39.6608789|-85.6480315|02/14/1979|
435577|Hacienda Village|Populated Place|30312|U6|||18|IN|1|003|Allen|41.117271|-85.0299684|02/14/1979|
435581|Hackleman|Populated Place|30330|U6|||18|IN|1|053|Grant|40.4217056|-85.7480342|02/14/1979|
435585|Hadley|Populated Place|30384|U6|||18|IN|1|063|Hendricks|39.7314351|-86.6027793|02/14/1979|
435588|Haglund|Populated Place|30410|U6|||18|IN|1|127|Porter|41.6125377|-87.115867|02/14/1979|
435601|Haleysbury|Populated Place|30438|U6|||18|IN|1|175|Washington|38.7419992|-86.1508143|02/14/1979|
435609|Hall|Populated Place|30474|U6|1983|181983109|18|IN|1|109|Morgan|39.550047|-86.5358316|02/14/1979|
435622|Halls Corners|Populated Place|30492|U6|||18|IN|1|003|Allen|41.2408833|-84.8521848|02/14/1979|
435630|Hamburg|Populated Place|30546|U6|||18|IN|1|019|Clark|38.3833997|-85.7674642|02/14/1979|
435635|Hamilton|Populated Place|30594|P1|1990|181990151|18|IN|1|151|Steuben|41.5336616|-84.9127396|02/14/1979|06/06/2014
435635|Hamilton|Populated Place|30594|P1|1990|181990033|18|IN|2|033|DeKalb|41.5336616|-84.9127396|02/14/1979|06/06/2014
435636|Hamilton|Populated Place|30636|U6|||18|IN|1|095|Madison|40.1230957|-85.7849782|02/14/1979|
435637|Hamilton|Populated Place|30582|U6|||18|IN|1|023|Clinton|40.3447583|-86.6180588|02/14/1979|
435652|Hamlet|Populated Place|30708|P1|2000|182000149|18|IN|1|149|Starke|41.5475442|-86.5822393|02/14/1979|03/20/2008
435658|Hammond|Populated Place|31000|P1|2010|182010089|18|IN|1|089|Lake|41.5833688|-87.5000412|02/14/1979|06/06/2014
435669|Handy|Populated Place|31090|U6|||18|IN|1|007|Benton|40.5008696|-87.4714077|02/14/1979|
435674|Hanfield|Populated Place|31126|U6|||18|IN|1|053|Grant|40.6044866|-85.5802535|02/14/1979|06/06/2014
435680|Hangman Crossing|Populated Place|31162|U6|||18|IN|1|071|Jackson|38.9433867|-85.9266446|02/14/1979|
435685|Hanna|Populated Place|31180|U5|2015|182015091|18|IN|1|091|LaPorte|41.4119862|-86.7800207|02/14/1979|01/29/2011
435696|Hanover|Populated Place|31216||2020|182020077|18|IN|1|077|Jefferson|38.7142263|-85.4735707|02/14/1979|12/06/2013
435706|Happy Hollow|Populated Place|31295|U6|||18|IN|1|061|Harrison|38.0534046|-85.9377419|02/14/1979|
435714|Happy Hollow Heights|Populated Place|31306|U4|||18|IN|1|157|Tippecanoe|40.442813|-86.9002878|02/14/1979|
435732|Hardinsburg|Populated Place|31378|U6|2030|182030029|18|IN|1|029|Dearborn|39.1220016|-84.8474507|02/14/1979|06/24/2014
435733|Hardscrabble|Populated Place|31414|U6|||18|IN|1|095|Madison|40.0197615|-85.843313|02/14/1979|
435737|Harlan|Populated Place|31432|U5|2034|182034003|18|IN|1|003|Allen|41.1961607|-84.9196873|02/14/1979|01/29/2011
435744|Harmeson Heights|Populated Place|31468|U4|||18|IN|1|095|Madison|40.0586531|-85.6921988|02/14/1979|
435746|Harmony|Populated Place|31486|P1|2033|182033021|18|IN|1|021|Clay|39.5367081|-87.1058482|02/14/1979|03/20/2008
435761|Harper|Populated Place|31530|U6|||18|IN|1|031|Decatur|39.1467191|-85.5935829|02/14/1979|06/24/2014
435776|Harris|Populated Place|31540|U6|||18|IN|1|099|Marshall|41.4147678|-86.3036174|02/14/1979|06/24/2014
435781|Harris City|Populated Place|31594|U6|||18|IN|1|031|Decatur|39.2814396|-85.5271938|02/14/1979|
435788|Harrison Grange (historical)|Populated Place|32070|U6|||18|IN|1|061|Harrison|38.2153456|-86.1021927|02/14/1979|05/06/2013
435807|Harrisville|Populated Place|32152|U6|||18|IN|1|135|Randolph|40.1847681|-84.8816304|02/14/1979|06/24/2014
435809|Harrodsburg|Populated Place|32170|U5|2035|182035105|18|IN|1|105|Monroe|39.0133817|-86.5449962|02/14/1979|06/24/2014
435824|Hartford|Populated Place|32224||||18|IN|1|115|Ohio|38.9931141|-84.9568962|02/14/1979|12/06/2013
435826|Hartford City|Populated Place|32242|P1|2040|182040009|18|IN|1|009|Blackford|40.4511541|-85.369972|02/14/1979|03/20/2008
435838|Hartsdale|Populated Place|32314|U4|||18|IN|1|089|Lake|41.5078135|-87.4714281|02/14/1979|
435839|Hartsville|Populated Place|32332|P1|2050|182050005|18|IN|1|005|Bartholomew|39.2675511|-85.6980357|02/14/1979|03/20/2008
435841|Hartwell|Populated Place|32340|U6|||18|IN|1|125|Pike|38.3225503|-87.1797282|02/14/1979|
435842|Hartwell Junction|Populated Place|32350|U6|||18|IN|1|125|Pike|38.3606062|-87.1408386|02/14/1979|
435846|Hartzel|Populated Place|32360|U6|||18|IN|1|087|LaGrange|41.5633834|-85.2358075|02/14/1979|
435855|Harveysburg|Populated Place|32386|U6|||18|IN|1|045|Fountain|39.9822624|-87.294734|02/14/1979|
435856|Harwood|Populated Place|32400|U6|||18|IN|1|163|Vanderburgh|38.0033754|-87.5747384|02/14/1979|
435859|Hashtown|Populated Place|32422|U6|||18|IN|1|055|Greene|39.025046|-86.9244509|02/14/1979|
435865|Hastings|Populated Place|32476|U6|||18|IN|1|085|Kosciusko|41.3836579|-85.9294398|02/14/1979|
435871|Hatfield|Populated Place|32494|U5|2054|182054147|18|IN|1|147|Spencer|37.9025469|-87.2241684|02/14/1979|06/24/2014
435880|Haubstadt|Populated Place|32512|P1|2060|182060051|18|IN|1|051|Gibson|38.2050442|-87.5741876|02/14/1979|03/20/2008
435908|Hawthorn Hills|Populated Place|32580|U6|||18|IN|1|057|Hamilton|39.9444821|-85.9802608|02/14/1979|
435910|Hawthorne Hills|Populated Place|32575|U6|||18|IN|1|089|Lake|41.3947582|-87.3792024|02/14/1979|
435914|Hayden|Populated Place|32584|U5|2063|182063079|18|IN|1|079|Jennings|38.9831094|-85.7405275|02/14/1979|01/29/2011
435928|Haysville|Populated Place|32638|U6|2065|182065037|18|IN|1|037|Dubois|38.4856079|-86.9149996|02/14/1979|
435929|Haysville Corner|Populated Place|32645|U6|||18|IN|1|135|Randolph|40.1806021|-84.8257955|02/14/1979|
435938|Hazelrigg|Populated Place|32656|U6|||18|IN|1|011|Boone|40.0822629|-86.5630588|02/14/1979|
435940|Hazelwood|Populated Place|32692|U6|||18|IN|1|063|Hendricks|39.6156022|-86.5219425|02/14/1979|
435943|Hazleton|Populated Place|32728|P1|2070|182070051|18|IN|1|051|Gibson|38.4889362|-87.5416891|02/14/1979|03/20/2008
435944|Headlee|Populated Place|32746|U6|||18|IN|1|181|White|40.8978179|-86.6586207|02/14/1979|
435952|Heath|Populated Place|32764|U6|||18|IN|1|157|Tippecanoe|40.461147|-86.7333397|02/14/1979|
435961|Hebron|Populated Place|32818|P1|2080|182080127|18|IN|1|127|Porter|41.3186482|-87.2003091|02/14/1979|03/20/2008
435978|Hedrick|Populated Place|32854|U6|||18|IN|1|171|Warren|40.3017032|-87.4908499|02/14/1979|
435983|Heilman|Populated Place|32890|U6|||18|IN|1|173|Warrick|38.157551|-87.090278|02/14/1979|
435995|Helmcrest|Populated Place|32908|U4|||18|IN|1|059|Hancock|39.9405959|-85.8405352|02/14/1979|
435996|Helmer|Populated Place|32926|U6|2082|182082151|18|IN|1|151|Steuben|41.5311613|-85.1702495|02/14/1979|
435997|Helmsburg|Populated Place|32944|U6|2083|182083013|18|IN|1|013|Brown|39.2653258|-86.2927693|02/14/1979|07/17/2014
436001|Hemenway|Populated Place|32990|U6|||18|IN|1|173|Warrick|38.2039396|-87.1344466|02/14/1979|
436002|Hemlock|Populated Place|32998|U6|2086|182086067|18|IN|1|067|Howard|40.4200381|-86.0413774|02/14/1979|07/17/2014
436004|Henderson|Populated Place|33034|U6|||18|IN|1|139|Rush|39.6694904|-85.5202508|02/14/1979|
436016|Hendricks|Populated Place|33052|U6|||18|IN|1|081|Johnson|39.6081023|-86.1483203|02/14/1979|
436024|Hendricksville|Populated Place|33088|U6|||18|IN|1|055|Greene|39.1361573|-86.7038914|02/14/1979|
436039|Henryville|Populated Place|33142|U5|2085|182085019|18|IN|1|019|Clark|38.5417282|-85.7677438|02/14/1979|03/20/2008
436047|Hepburn|Populated Place|33170|U6|||18|IN|1|129|Posey|38.0703215|-87.8011365|02/14/1979|
436052|Herbst|Populated Place|33178|U5|||18|IN|1|053|Grant|40.5147609|-85.7872031|02/14/1979|01/29/2011
436061|Herr|Populated Place|33196|U6|||18|IN|1|011|Boone|39.9555979|-86.4316654|02/14/1979|
436070|Hessen Cassel|Populated Place|33214|U6|||18|IN|1|003|Allen|40.9778257|-85.0791357|02/14/1979|
436073|Hesston|Populated Place|33232|U6|||18|IN|1|091|LaPorte|41.7528209|-86.6608568|02/14/1979|
436074|Hessville|Populated Place|33250|U4|||18|IN|1|089|Lake|41.5955913|-87.4617073|02/14/1979|
436079|Heusler|Populated Place|33286|U6|||18|IN|1|129|Posey|37.9336534|-87.7127979|02/14/1979|
436083|Indiana University Health University Hospital|Hospital|33304|U6|||18|IN|1|097|Marion|39.775734|-86.1766535|02/14/1979|05/03/2018
436086|Hibernia|Populated Place|33322|U6|||18|IN|1|019|Clark|38.5020075|-85.5255157|02/14/1979|
436087|Hibernia|Populated Place|33330|U6|||18|IN|1|107|Montgomery|40.0042106|-87.0011194|02/14/1979|
436107|Hickory Island|Populated Place|33380|U6|||18|IN|1|167|Vigo|39.3294846|-87.2394603|02/14/1979|
436107|Hickory Island|Populated Place|33380|U6|||18|IN|2|021|Clay|39.3294846|-87.2394603|02/14/1979|
436111|Hickory Ridge|Populated Place|33384|U6|||18|IN|1|051|Gibson|38.2583789|-87.826696|02/14/1979|
436116|Hicks|Populated Place|33390|U6|||18|IN|1|091|LaPorte|41.7064334|-86.5691864|02/14/1979|
436144|Highbanks|Populated Place|33412|U6|||18|IN|1|085|Kosciusko|41.3233798|-85.6710973|02/14/1979|
436146|Highland|Populated Place|33484|U5|||18|IN|1|163|Vanderburgh|38.0397647|-87.5730726|02/14/1979|03/20/2008
436147|Highland|Populated Place|33530|U6|||18|IN|1|175|Washington|38.649501|-86.1274792|02/14/1979|
436148|Highland|Populated Place|33502|U6|||18|IN|1|165|Vermillion|39.7944824|-87.3958502|02/14/1979|
436149|Highland|Populated Place|33466|P1|2090|182090089|18|IN|1|089|Lake|41.5536469|-87.451984|02/14/1979|03/20/2008
436158|Highland Center|Populated Place|33538|U6|||18|IN|1|047|Franklin|39.3217189|-85.0038472|02/14/1979|
436173|Highland Village|Populated Place|33592|U4|||18|IN|1|105|Monroe|39.1608802|-86.5836098|02/14/1979|
436174|Highlands Park|Populated Place|33585|U6|||18|IN|1|085|Kosciusko|41.2733784|-85.7858226|02/14/1979|
436177|Highwoods|Populated Place|33610|U4|2100|182100097|18|IN|1|097|Marion|39.8442083|-86.1833217|02/14/1979|03/20/2008
436180|Hildebrand Village|Populated Place|33646|U6|||18|IN|1|145|Shelby|39.5467146|-85.7860905|02/14/1979|
436196|Hillcrest|Populated Place|33718|U4|||18|IN|1|061|Harrison|38.203679|-86.118582|02/14/1979|
436198|Hillcrest|Populated Place|33736|U4|||18|IN|1|095|Madison|40.1078198|-85.664976|02/14/1979|
436199|Hillcrest|Populated Place|33682|U4|||18|IN|1|003|Allen|41.0261591|-85.1344146|02/14/1979|
436200|Hillcrest|Populated Place|33754|U6|||18|IN|1|127|Porter|41.5161504|-87.0505862|02/14/1979|
436209|Hillcrest Terrace|Populated Place|33780|U6|||18|IN|1|173|Warrick|37.9489328|-87.3963974|02/14/1979|
436212|Hillham|Populated Place|33808|U6|||18|IN|1|037|Dubois|38.5139433|-86.7005484|02/14/1979|
436215|Hillsboro|Populated Place|33880|U6|||18|IN|1|065|Henry|39.9681021|-85.3316352|02/14/1979|
436216|Hillsboro|Populated Place|33862|P1|2110|182110045|18|IN|1|045|Fountain|40.1089287|-87.1855649|02/14/1979|03/20/2008
436217|Hillsdale|Populated Place|33934|U6|2115|182115163|18|IN|1|163|Vanderburgh|38.0828207|-87.5505728|02/14/1979|
436218|Hillsdale|Populated Place|33952|U6|2117|182117165|18|IN|1|165|Vermillion|39.7858714|-87.3902947|02/14/1979|
436221|Hillside|Populated Place|33970|U6|||18|IN|1|091|LaPorte|41.7103216|-86.6175213|02/14/1979|
436227|Hilltown|Populated Place|33988|U6|||18|IN|1|079|Jennings|38.8370008|-85.6621886|02/14/1979|
436233|Hindustan|Populated Place|34042|U6|||18|IN|1|105|Monroe|39.3081025|-86.4833294|02/14/1979|
436244|Hirt Corner|Populated Place|34050|U6|||18|IN|1|133|Putnam|39.473654|-87.0147358|02/14/1979|
436244|Hirt Corner|Populated Place|34050|U6|||18|IN|2|021|Clay|39.473654|-87.0147358|02/14/1979|
436245|Hiser|Populated Place|34055|U6|||18|IN|1|177|Wayne|39.8150466|-85.0777416|02/14/1979|
436256|Hobart|Populated Place|34114|P1|2120|182120089|18|IN|1|089|Lake|41.5322592|-87.2550353|02/14/1979|03/20/2008
436258|Hobbs|Populated Place|34168|U6|2121|182121159|18|IN|1|159|Tipton|40.2836492|-85.9474836|02/14/1979|
436299|Hogtown|Populated Place|34240|U6|||18|IN|1|025|Crawford|38.3583949|-86.3177575|02/14/1979|
436304|Holaday Hills and Dales|Populated Place|34250|U6|||18|IN|1|057|Hamilton|39.9364277|-86.1194319|02/14/1979|
436316|Holida|Populated Place|34258|U4|||18|IN|1|097|Marion|39.8864296|-86.1899892|02/14/1979|
436322|Holland|Populated Place|34294|P1|2130|182130037|18|IN|1|037|Dubois|38.2456081|-87.03611|02/14/1979|03/20/2008
436338|Holmesville|Populated Place|34355|U6|||18|IN|1|091|LaPorte|41.5997628|-86.8811385|02/14/1979|
436345|Holton|Populated Place|34366|P1|2133|182133137|18|IN|1|137|Ripley|39.0750538|-85.387185|02/14/1979|03/20/2008
436365|Home Corner|Populated Place|34402|U6|2140|182140053|18|IN|1|053|Grant|40.5236513|-85.6405322|02/14/1979|
436367|Home Place|Populated Place|34438|U6|||18|IN|1|057|Hamilton|39.9439278|-86.1433217|02/14/1979|
436370|Homecroft|Populated Place|34420|P1|2150|182150097|18|IN|1|097|Marion|39.6700453|-86.1313751|02/14/1979|03/20/2008
436372|Homer|Populated Place|34456|U6|2157|182157139|18|IN|1|139|Rush|39.5781027|-85.5780295|02/14/1979|
436375|Homestead|Populated Place|34474|U4|||18|IN|1|029|Dearborn|39.1242238|-84.8524509|02/14/1979|
436378|Honduras|Populated Place|34492|U6|||18|IN|1|001|Adams|40.7581024|-85.0330243|02/14/1979|
436400|Honeyville|Populated Place|34600|U6|||18|IN|1|087|LaGrange|41.5817166|-85.6016526|02/14/1979|
436407|Hooker Corner|Populated Place|34610|U6|||18|IN|1|171|Warren|40.4547587|-87.3164037|02/14/1979|
436413|Hoosier|Populated Place|34618|U6|||18|IN|1|055|Greene|39.0667105|-87.1858464|02/14/1979|
436414|Hoosier Acres|Populated Place|34636|U4|||18|IN|1|105|Monroe|39.1578254|-86.4869399|02/14/1979|
436417|Hoosierville|Populated Place|34690|U6|||18|IN|1|021|Clay|39.4750412|-87.1083484|02/14/1979|
436418|Hoover|Populated Place|34708|U6|||18|IN|1|017|Cass|40.8089297|-86.2005513|02/14/1979|
436423|Hoover Crest|Populated Place|34726|U4|||18|IN|1|097|Marion|39.8875405|-86.1741554|02/14/1979|
436427|Hoover Mill|Populated Place|34730|U6|||18|IN|1|177|Wayne|39.8639355|-85.0644082|02/14/1979|
436432|Hope|Populated Place|34744|P1|2160|182160005|18|IN|1|005|Bartholomew|39.3039397|-85.7713722|02/14/1979|08/06/2014
436444|Hopewell|Populated Place|34755|U6|||18|IN|1|033|DeKalb|41.2811608|-85.0205238|02/14/1979|
436445|Hopewell|Populated Place|34762|U6|||18|IN|1|081|Johnson|39.4919939|-86.1172093|02/14/1979|
436474|Horace|Populated Place|34780|U6|||18|IN|1|031|Decatur|39.2625509|-85.5641401|02/14/1979|
436500|Hortonville|Populated Place|34816|U6|||18|IN|1|057|Hamilton|40.0861486|-86.1608237|02/14/1979|08/06/2014
436531|Hovey|Populated Place|34888|U6|||18|IN|1|129|Posey|37.8922666|-87.9419725|02/14/1979|
436532|Howard|Populated Place|34924|U6|2163|182163121|18|IN|1|121|Parke|39.9161499|-87.3755703|02/14/1979|
436547|Howe|Populated Place|34978||2165|182165087|18|IN|1|087|LaGrange|41.7214395|-85.4205358|02/14/1979|12/06/2013
436555|Howesville|Populated Place|35014|U6|||18|IN|1|021|Clay|39.176987|-87.1469573|02/14/1979|08/06/2014
436560|Hubbell|Populated Place|35032|U6|||18|IN|1|119|Owen|39.1830989|-87.0122322|02/14/1979|
436562|Hubbells Corner|Populated Place|35050|U6|||18|IN|1|029|Dearborn|39.2344975|-85.0399577|02/14/1979|08/06/2014
436563|Huber|Populated Place|35059|U6|||18|IN|1|041|Fayette|39.6861583|-85.1391306|02/14/1979|
436569|Hudnut|Populated Place|35064|U6|||18|IN|1|121|Parke|39.659482|-87.3769625|02/14/1979|
436570|Hudson|Populated Place|35086|P1|2170|182170151|18|IN|1|151|Steuben|41.5328281|-85.0810793|02/14/1979|03/20/2008
436576|Hudson Lake|Populated Place|35104|U5|||18|IN|1|091|LaPorte|41.7103228|-86.5341854|02/14/1979|08/06/2014
436577|Hudsonville|Populated Place|35122|U6|||18|IN|1|027|Daviess|38.5389391|-87.072784|02/14/1979|
436582|Huffman|Populated Place|35158|U6|||18|IN|1|147|Spencer|38.1020007|-86.7769341|02/14/1979|
436629|Huntersville|Populated Place|35248|U4|||18|IN|1|047|Franklin|39.3036621|-85.2330176|02/14/1979|
436630|Huntertown|Populated Place|35266|P1|2178|182178003|18|IN|1|003|Allen|41.228382|-85.1724726|02/14/1979|03/20/2008
436632|Huntingburg|Populated Place|35284|P1|2180|182180037|18|IN|1|037|Dubois|38.2989422|-86.9549972|02/14/1979|08/06/2014
436634|Huntington|Populated Place|35302|P1|2190|182190069|18|IN|1|069|Huntington|40.8831011|-85.497476|02/14/1979|03/20/2008
436638|Huntsville|Populated Place|35320|U6|2193|182193095|18|IN|1|095|Madison|40.0086528|-85.7302549|02/14/1979|
436639|Huntsville|Populated Place|35356|U6|||18|IN|1|135|Randolph|40.0711567|-85.0721876|02/14/1979|
436641|Hurlburt|Populated Place|35374|U6|||18|IN|1|127|Porter|41.3700376|-87.176698|02/14/1979|08/06/2014
436664|Hutton|Populated Place|35445|U6|||18|IN|1|167|Vigo|39.3175381|-87.5339119|02/14/1979|08/06/2014
436669|Hyde Park|Populated Place|35482|U6|||18|IN|1|035|Delaware|40.1925435|-85.308303|02/14/1979|
436673|Hymera|Populated Place|35500|P1|2200|182200153|18|IN|1|153|Sullivan|39.1864304|-87.3016833|02/14/1979|08/06/2014
436675|Hyndsdale|Populated Place|35505|U6|||18|IN|1|109|Morgan|39.4158805|-86.4847184|02/14/1979|
436703|Idaville|Populated Place|35536|U5|2202|182202181|18|IN|1|181|White|40.7569838|-86.6494531|02/14/1979|01/29/2011
436705|Ijamsville|Populated Place|35572|U6|||18|IN|1|169|Wabash|40.9597664|-85.8327653|02/14/1979|
436707|Ilene|Populated Place|35580|U6|||18|IN|1|055|Greene|38.937546|-87.1125107|02/14/1979|
436711|Illinoi|Populated Place|35585|U6|||18|IN|1|089|Lake|41.1897566|-87.5261458|02/14/1979|
436711|Illinoi|Populated Place|35585|U6|||17|IL|2|091|Kankakee|41.1897566|-87.5261458|02/14/1979|
436721|Imperial Hills|Populated Place|35608|U4|||18|IN|1|081|Johnson|39.6317129|-86.1416534|02/14/1979|
436723|Independence|Populated Place|35626|U6|||18|IN|1|171|Warren|40.3375368|-87.1688993|02/14/1979|
436727|Independence Hill|Populated Place|35644|U4|2203|182203089|18|IN|1|089|Lake|41.4761474|-87.3672589|02/14/1979|
436756|Indian Creek Estates|Populated Place|36100|U6|||18|IN|1|097|Marion|39.6786561|-85.9708154|02/14/1979|
436760|Indian Creek Settlement|Populated Place|36108|U6|||18|IN|1|083|Knox|38.7292139|-87.3455722|02/14/1979|
436762|Indian Heights|Populated Place|36144|U4|||18|IN|1|067|Howard|40.4272601|-86.1255471|02/14/1979|04/22/2013
436772|Indian Lake|Populated Place|36198|U4|||18|IN|1|097|Marion|39.885317|-85.9869271|02/14/1979|
436782|Indian Springs|Populated Place|36234|U6|2217|182217101|18|IN|1|101|Martin|38.7964384|-86.7649999|02/14/1979|
436784|Indian Village|Populated Place|36315|U6|||18|IN|1|157|Tippecanoe|40.4664238|-86.9008437|02/14/1979|
436785|Indian Village|Populated Place|36252|U4|||18|IN|1|003|Allen|41.0483813|-85.1724712|02/14/1979|
